bichoice,range,home_chg,work_chg,town,highway,gender,state,Region,education,employment,hsincome,hsize,housit,residence,all_cars,ev_cars,home_parking,home_evse,work_parking,work_evse,buycar,zipcode,dmileage,long_dist,Age_category,RUCA
1,4,1,5,1,2,1,Vermont,1,3,1,1,2,1,2,1,0,6,1,5,1,1,5403,20,2,2,1
1,3,20,20,2,1,1,Vermont,1,3,1,1,2,1,2,1,0,6,1,5,1,1,5403,20,2,2,1
1,2,5,0,4,3,1,Vermont,1,3,1,2,1,2,2,2,0,1,2,2,2,1,5673,25,0,4,4
1,2,20,5,4,2,1,Vermont,1,3,1,2,1,2,2,2,0,1,2,2,2,1,5673,25,0,4,4
1,1,5,0,1,2,1,Vermont,1,3,1,2,1,2,2,2,0,1,2,2,2,1,5673,25,0,4,4
1,3,3,5,4,1,1,Vermont,1,3,1,2,1,2,2,2,0,1,2,2,2,1,5673,25,0,4,4
1,2,2,3,1,3,1,Vermont,1,3,1,2,1,2,2,2,0,1,2,2,2,1,5673,25,0,4,4
1,4,1,1,3,4,1,Vermont,1,3,1,2,1,2,2,2,0,1,2,2,2,1,5673,25,0,4,4
0,4,20,1,2,2,0,Connecticut,1,1,1,1,5,1,1,4,0,3,2,2,2,3,6010,100,2,2,1
0,4,2,5,3,1,0,Connecticut,1,1,1,1,5,1,1,4,0,3,2,2,2,3,6010,100,2,2,1
0,3,3,20,2,3,0,Connecticut,1,1,1,1,5,1,1,4,0,3,2,2,2,3,6010,100,2,2,1
0,1,20,2,2,4,0,Connecticut,1,1,1,1,5,1,1,4,0,3,2,2,2,3,6010,100,2,2,1
0,1,1,10,4,3,0,Connecticut,1,1,1,1,5,1,1,4,0,3,2,2,2,3,6010,100,2,2,1
0,4,10,10,4,1,0,Connecticut,1,1,1,1,5,1,1,4,0,3,2,2,2,3,6010,100,2,2,1
0,3,20,5,2,3,0,Connecticut,1,3,2,1,2,1,1,1,0,3,2,2,2,1,6040,0,0,1,1
0,4,1,5,2,3,0,Connecticut,1,3,2,1,2,1,1,1,0,3,2,2,2,1,6040,0,0,1,1
0,4,5,3,3,1,0,Connecticut,1,3,2,1,2,1,1,1,0,3,2,2,2,1,6040,0,0,1,1
0,2,2,1,1,4,0,Connecticut,1,3,2,1,2,1,1,1,0,3,2,2,2,1,6040,0,0,1,1
0,1,2,20,1,2,0,Connecticut,1,3,2,1,2,1,1,1,0,3,2,2,2,1,6040,0,0,1,1
0,3,10,3,1,2,0,Connecticut,1,3,2,1,2,1,1,1,0,3,2,2,2,1,6040,0,0,1,1
1,4,5,1,1,4,1,Connecticut,1,3,1,4,4,1,1,2,0,1,2,1,2,3,6095,0,0,3,1
0,3,5,2,3,2,1,Connecticut,1,3,1,4,4,1,1,2,0,1,2,1,2,3,6095,0,0,3,1
0,4,3,5,3,3,1,Connecticut,1,3,1,4,4,1,1,2,0,1,2,1,2,3,6095,0,0,3,1
0,3,0,10,3,1,1,Connecticut,1,3,1,4,4,1,1,2,0,1,2,1,2,3,6095,0,0,3,1
0,4,10,2,1,4,1,Connecticut,1,3,1,4,4,1,1,2,0,1,2,1,2,3,6095,0,0,3,1
1,4,5,3,3,1,1,Connecticut,1,3,1,4,4,1,1,2,0,1,2,1,2,3,6095,0,0,3,1
1,1,0,0,2,4,0,Connecticut,1,2,3,1,4,2,1,2,1,6,1,2,3,2,6269,5,0,1,1
0,1,20,2,3,2,0,Connecticut,1,2,3,1,4,2,1,2,1,6,1,2,3,2,6269,5,0,1,1
0,2,3,10,1,4,0,Connecticut,1,2,3,1,4,2,1,2,1,6,1,2,3,2,6269,5,0,1,1
1,4,0,2,2,3,0,Connecticut,1,2,3,1,4,2,1,2,1,6,1,2,3,2,6269,5,0,1,1
0,3,3,2,1,2,0,Connecticut,1,2,3,1,4,2,1,2,1,6,1,2,3,2,6269,5,0,1,1
0,4,20,10,3,1,0,Connecticut,1,2,3,1,4,2,1,2,1,6,1,2,3,2,6269,5,0,1,1
0,1,0,5,4,4,0,Connecticut,1,3,6,2,2,1,1,1,0,3,2,5,2,3,6360,50,4,3,1
1,1,1,5,1,3,0,Connecticut,1,3,6,2,2,1,1,1,0,3,2,5,2,3,6360,50,4,3,1
1,3,10,3,2,4,0,Connecticut,1,3,6,2,2,1,1,1,0,3,2,5,2,3,6360,50,4,3,1
1,4,0,20,4,2,0,Connecticut,1,3,6,2,2,1,1,1,0,3,2,5,2,3,6360,50,4,3,1
1,3,20,20,2,1,0,Connecticut,1,3,6,2,2,1,1,1,0,3,2,5,2,3,6360,50,4,3,1
1,3,5,2,4,1,0,Connecticut,1,3,6,2,2,1,1,1,0,3,2,5,2,3,6360,50,4,3,1
1,3,1,3,4,2,1,Connecticut,1,3,1,3,2,1,1,2,0,6,2,2,2,3,6410,20,3,2,1
1,4,0,2,3,1,1,Connecticut,1,3,1,3,2,1,1,2,0,6,2,2,2,3,6410,20,3,2,1
0,1,3,3,4,2,1,Connecticut,1,3,1,3,2,1,1,2,0,6,2,2,2,3,6410,20,3,2,1
1,3,5,10,1,3,1,Connecticut,1,3,1,3,2,1,1,2,0,6,2,2,2,3,6410,20,3,2,1
0,1,5,3,2,4,1,Connecticut,1,3,1,3,2,1,1,2,0,6,2,2,2,3,6410,20,3,2,1
1,3,3,20,2,2,1,Connecticut,1,3,1,3,2,1,1,2,0,6,2,2,2,3,6410,20,3,2,1
1,4,2,3,3,3,0,Connecticut,1,3,1,1,2,2,5,1,0,4,2,1,1,1,6457,35,4,2,1
1,4,2,10,2,4,0,Connecticut,1,3,1,1,2,2,5,1,0,4,2,1,1,1,6457,35,4,2,1
1,3,2,1,4,3,0,Connecticut,1,3,1,1,2,2,5,1,0,4,2,1,1,1,6457,35,4,2,1
0,1,5,20,4,1,0,Connecticut,1,3,1,1,2,2,5,1,0,4,2,1,1,1,6457,35,4,2,1
1,3,0,1,1,2,0,Connecticut,1,3,1,1,2,2,5,1,0,4,2,1,1,1,6457,35,4,2,1
1,4,10,2,1,2,0,Connecticut,1,3,1,1,2,2,5,1,0,4,2,1,1,1,6457,35,4,2,1
1,4,1,10,4,4,1,Connecticut,1,3,1,2,2,2,4,2,0,4,2,4,2,2,6511,15,1,1,1
1,2,5,0,4,3,1,Connecticut,1,3,1,2,2,2,4,2,0,4,2,4,2,2,6511,15,1,1,1
1,4,20,1,2,2,1,Connecticut,1,3,1,2,2,2,4,2,0,4,2,4,2,2,6511,15,1,1,1
1,2,0,2,3,3,1,Connecticut,1,3,1,2,2,2,4,2,0,4,2,4,2,2,6511,15,1,1,1
1,2,10,5,2,2,1,Connecticut,1,3,1,2,2,2,4,2,0,4,2,4,2,2,6511,15,1,1,1
1,2,1,10,2,1,1,Connecticut,1,3,1,2,2,2,4,2,0,4,2,4,2,2,6511,15,1,1,1
1,3,10,3,2,4,0,Connecticut,1,3,4,3,5,1,1,2,0,1,2,5,3,3,6804,50,0,2,1
0,4,10,20,1,4,0,Connecticut,1,3,4,3,5,1,1,2,0,1,2,5,3,3,6804,50,0,2,1
0,2,10,1,4,3,0,Connecticut,1,3,4,3,5,1,1,2,0,1,2,5,3,3,6804,50,0,2,1
0,2,10,5,2,2,0,Connecticut,1,3,4,3,5,1,1,2,0,1,2,5,3,3,6804,50,0,2,1
0,4,10,10,4,1,0,Connecticut,1,3,4,3,5,1,1,2,0,1,2,5,3,3,6804,50,0,2,1
0,4,10,0,3,2,0,Connecticut,1,3,4,3,5,1,1,2,0,1,2,5,3,3,6804,50,0,2,1
0,1,20,20,3,3,0,Connecticut,1,3,1,3,2,2,5,2,0,6,2,2,1,1,6810,20,0,1,1
0,1,5,2,3,4,0,Connecticut,1,3,1,3,2,2,5,2,0,6,2,2,1,1,6810,20,0,1,1
1,4,1,20,1,4,0,Connecticut,1,3,1,3,2,2,5,2,0,6,2,2,1,1,6810,20,0,1,1
0,1,2,20,1,2,0,Connecticut,1,3,1,3,2,2,5,2,0,6,2,2,1,1,6810,20,0,1,1
1,3,10,3,1,2,0,Connecticut,1,3,1,3,2,2,5,2,0,6,2,2,1,1,6810,20,0,1,1
1,1,2,3,1,1,0,Connecticut,1,3,1,3,2,2,5,2,0,6,2,2,1,1,6810,20,0,1,1
1,3,10,3,1,2,1,New Jersey,1,4,1,2,2,2,5,2,0,4,2,2,1,1,7042,10,2,1,1
1,4,10,2,1,4,1,New Jersey,1,4,1,2,2,2,5,2,0,4,2,2,1,1,7042,10,2,1,1
1,2,2,2,1,1,1,New Jersey,1,4,1,2,2,2,5,2,0,4,2,2,1,1,7042,10,2,1,1
0,3,20,20,4,1,1,New Jersey,1,4,1,2,2,2,5,2,0,4,2,2,1,1,7042,10,2,1,1
0,1,20,20,3,3,1,New Jersey,1,4,1,2,2,2,5,2,0,4,2,2,1,1,7042,10,2,1,1
1,3,10,5,4,4,1,New Jersey,1,4,1,2,2,2,5,2,0,4,2,2,1,1,7042,10,2,1,1
0,1,0,0,2,4,0,New Jersey,1,4,1,2,1,1,1,1,0,1,1,5,3,3,7111,5,1,1,1
0,2,3,10,1,4,0,New Jersey,1,4,1,2,1,1,1,1,0,1,1,5,3,3,7111,5,1,1,1
0,3,10,10,4,2,0,New Jersey,1,4,1,2,1,1,1,1,0,1,1,5,3,3,7111,5,1,1,1
0,2,2,2,4,2,0,New Jersey,1,4,1,2,1,1,1,1,0,1,1,5,3,3,7111,5,1,1,1
0,4,1,10,4,1,0,New Jersey,1,4,1,2,1,1,1,1,0,1,1,5,3,3,7111,5,1,1,1
0,2,0,0,1,2,0,New Jersey,1,4,1,2,1,1,1,1,0,1,1,5,3,3,7111,5,1,1,1
0,4,20,0,4,1,1,New Jersey,1,3,1,1,1,2,4,1,0,5,2,4,3,3,7202,10,0,2,1
0,2,5,5,4,4,1,New Jersey,1,3,1,1,1,2,4,1,0,5,2,4,3,3,7202,10,0,2,1
0,1,10,1,2,3,1,New Jersey,1,3,1,1,1,2,4,1,0,5,2,4,3,3,7202,10,0,2,1
0,2,3,3,1,3,1,New Jersey,1,3,1,1,1,2,4,1,0,5,2,4,3,3,7202,10,0,2,1
0,2,0,3,2,1,1,New Jersey,1,3,1,1,1,2,4,1,0,5,2,4,3,3,7202,10,0,2,1
0,2,1,10,2,2,1,New Jersey,1,3,1,1,1,2,4,1,0,5,2,4,3,3,7202,10,0,2,1
0,2,20,0,1,4,0,New Jersey,1,1,2,1,2,1,1,1,0,6,3,2,3,3,7306,15,0,2,1
0,3,1,5,3,4,0,New Jersey,1,1,2,1,2,1,1,1,0,6,3,2,3,3,7306,15,0,2,1
0,4,10,10,4,1,0,New Jersey,1,1,2,1,2,1,1,1,0,6,3,2,3,3,7306,15,0,2,1
0,4,0,3,1,2,0,New Jersey,1,1,2,1,2,1,1,1,0,6,3,2,3,3,7306,15,0,2,1
0,1,1,0,2,3,0,New Jersey,1,1,2,1,2,1,1,1,0,6,3,2,3,3,7306,15,0,2,1
0,2,20,20,3,2,0,New Jersey,1,1,2,1,2,1,1,1,0,6,3,2,3,3,7306,15,0,2,1
0,4,0,2,3,1,0,New Jersey,1,2,1,1,2,2,1,1,0,3,2,2,2,3,7446,10,1,2,1
0,4,10,2,1,4,0,New Jersey,1,2,1,1,2,2,1,1,0,3,2,2,2,3,7446,10,1,2,1
0,1,10,10,1,3,0,New Jersey,1,2,1,1,2,2,1,1,0,3,2,2,2,3,7446,10,1,2,1
0,4,3,5,3,3,0,New Jersey,1,2,1,1,2,2,1,1,0,3,2,2,2,3,7446,10,1,2,1
0,2,1,10,2,2,0,New Jersey,1,2,1,1,2,2,1,1,0,3,2,2,2,3,7446,10,1,2,1
0,1,2,20,1,2,0,New Jersey,1,2,1,1,2,2,1,1,0,3,2,2,2,3,7446,10,1,2,1
0,2,3,3,4,2,0,New Jersey,1,2,1,1,3,2,5,1,0,6,2,2,2,1,7461,20,0,1,1
1,3,1,3,4,3,0,New Jersey,1,2,1,1,3,2,5,1,0,6,2,2,2,1,7461,20,0,1,1
0,2,10,5,2,2,0,New Jersey,1,2,1,1,3,2,5,1,0,6,2,2,2,1,7461,20,0,1,1
0,1,20,0,3,4,0,New Jersey,1,2,1,1,3,2,5,1,0,6,2,2,2,1,7461,20,0,1,1
0,1,10,1,3,3,0,New Jersey,1,2,1,1,3,2,5,1,0,6,2,2,2,1,7461,20,0,1,1
0,1,2,1,3,1,0,New Jersey,1,2,1,1,3,2,5,1,0,6,2,2,2,1,7461,20,0,1,1
0,2,2,3,1,3,0,New Jersey,1,2,2,2,3,1,1,2,0,2,2,2,2,3,7502,10,0,3,1
0,2,3,0,2,1,0,New Jersey,1,2,2,2,3,1,1,2,0,2,2,2,2,3,7502,10,0,3,1
1,4,2,2,1,3,0,New Jersey,1,2,2,2,3,1,1,2,0,2,2,2,2,3,7502,10,0,3,1
1,4,20,1,4,1,0,New Jersey,1,2,2,2,3,1,1,2,0,2,2,2,2,3,7502,10,0,3,1
0,4,1,1,3,4,0,New Jersey,1,2,2,2,3,1,1,2,0,2,2,2,2,3,7502,10,0,3,1
1,1,10,0,4,2,0,New Jersey,1,2,2,2,3,1,1,2,0,2,2,2,2,3,7502,10,0,3,1
1,2,1,0,4,4,1,New Jersey,1,3,1,1,2,2,5,1,0,4,2,4,2,1,7601,20,3,1,1
1,2,2,2,1,1,1,New Jersey,1,3,1,1,2,2,5,1,0,4,2,4,2,1,7601,20,3,1,1
1,3,10,5,4,4,1,New Jersey,1,3,1,1,2,2,5,1,0,4,2,4,2,1,7601,20,3,1,1
1,4,5,1,1,4,1,New Jersey,1,3,1,1,2,2,5,1,0,4,2,4,2,1,7601,20,3,1,1
1,4,3,1,4,2,1,New Jersey,1,3,1,1,2,2,5,1,0,4,2,4,2,1,7601,20,3,1,1
1,3,3,20,2,2,1,New Jersey,1,3,1,1,2,2,5,1,0,4,2,4,2,1,7601,20,3,1,1
1,1,0,20,2,2,0,New Jersey,1,3,1,2,1,1,1,1,0,1,2,2,1,1,7823,20,2,3,1
0,2,0,1,4,3,0,New Jersey,1,3,1,2,1,1,1,1,0,1,2,2,1,1,7823,20,2,3,1
1,4,3,1,4,2,0,New Jersey,1,3,1,2,1,1,1,1,0,1,2,2,1,1,7823,20,2,3,1
1,2,0,3,2,1,0,New Jersey,1,3,1,2,1,1,1,1,0,1,2,2,1,1,7823,20,2,3,1
0,4,20,3,4,4,0,New Jersey,1,3,1,2,1,1,1,1,0,1,2,2,1,1,7823,20,2,3,1
1,4,20,3,3,3,0,New Jersey,1,3,1,2,1,1,1,1,0,1,2,2,1,1,7823,20,2,3,1
0,4,3,5,2,2,1,New Jersey,1,1,1,2,3,1,1,1,0,6,2,2,1,1,8066,20,3,3,1
1,3,2,10,2,2,1,New Jersey,1,1,1,2,3,1,1,1,0,6,2,2,1,1,8066,20,3,3,1
0,1,5,2,3,4,1,New Jersey,1,1,1,2,3,1,1,1,0,6,2,2,1,1,8066,20,3,3,1
0,1,0,5,2,1,1,New Jersey,1,1,1,2,3,1,1,1,0,6,2,2,1,1,8066,20,3,3,1
1,3,20,2,3,4,1,New Jersey,1,1,1,2,3,1,1,1,0,6,2,2,1,1,8066,20,3,3,1
1,3,10,0,3,3,1,New Jersey,1,1,1,2,3,1,1,1,0,6,2,2,1,1,8066,20,3,3,1
1,1,0,5,2,1,0,New Jersey,1,2,1,3,5,2,1,1,0,4,2,1,2,2,8205,10,1,1,1
1,1,5,5,1,3,0,New Jersey,1,2,1,3,5,2,1,1,0,4,2,1,2,2,8205,10,1,1,1
1,1,5,3,2,4,0,New Jersey,1,2,1,3,5,2,1,1,0,4,2,1,2,2,8205,10,1,1,1
1,4,2,0,4,3,0,New Jersey,1,2,1,3,5,2,1,1,0,4,2,1,2,2,8205,10,1,1,1
1,2,1,10,2,2,0,New Jersey,1,2,1,3,5,2,1,1,0,4,2,1,2,2,8205,10,1,1,1
1,3,3,2,1,2,0,New Jersey,1,2,1,3,5,2,1,1,0,4,2,1,2,2,8205,10,1,1,1
0,2,0,1,2,4,1,New Jersey,1,1,2,1,2,4,5,1,0,6,2,6,2,3,8542,10,0,2,1
0,2,0,10,3,2,1,New Jersey,1,1,2,1,2,4,5,1,0,6,2,6,2,3,8542,10,0,2,1
0,1,10,1,2,3,1,New Jersey,1,1,2,1,2,4,5,1,0,6,2,6,2,3,8542,10,0,2,1
0,4,3,5,2,2,1,New Jersey,1,1,2,1,2,4,5,1,0,6,2,6,2,3,8542,10,0,2,1
0,4,5,1,1,4,1,New Jersey,1,1,2,1,2,4,5,1,0,6,2,6,2,3,8542,10,0,2,1
0,1,0,5,2,1,1,New Jersey,1,1,2,1,2,4,5,1,0,6,2,6,2,3,8542,10,0,2,1
1,2,5,2,4,3,1,New Jersey,1,2,1,1,2,2,2,2,0,4,2,4,2,3,8724,15,2,2,1
1,3,1,3,1,1,1,New Jersey,1,2,1,1,2,2,2,2,0,4,2,4,2,3,8724,15,2,2,1
0,3,20,20,4,1,1,New Jersey,1,2,1,1,2,2,2,2,0,4,2,4,2,3,8724,15,2,2,1
1,2,0,1,2,4,1,New Jersey,1,2,1,1,2,2,2,2,0,4,2,4,2,3,8724,15,2,2,1
1,2,3,10,1,4,1,New Jersey,1,2,1,1,2,2,2,2,0,4,2,4,2,3,8724,15,2,2,1
0,1,1,1,3,2,1,New Jersey,1,2,1,1,2,2,2,2,0,4,2,4,2,3,8724,15,2,2,1
1,4,10,0,3,2,1,New Jersey,1,4,1,3,3,2,5,1,0,4,2,2,2,1,8854,5,1,1,1
1,3,2,1,4,3,1,New Jersey,1,4,1,3,3,2,5,1,0,4,2,2,2,1,8854,5,1,1,1
1,4,10,20,1,4,1,New Jersey,1,4,1,3,3,2,5,1,0,4,2,2,2,1,8854,5,1,1,1
1,3,3,0,3,1,1,New Jersey,1,4,1,3,3,2,5,1,0,4,2,2,2,1,8854,5,1,1,1
1,3,3,20,2,3,1,New Jersey,1,4,1,3,3,2,5,1,0,4,2,2,2,1,8854,5,1,1,1
1,3,5,20,1,1,1,New Jersey,1,4,1,3,3,2,5,1,0,4,2,2,2,1,8854,5,1,1,1
0,3,3,20,2,3,1,New Jersey,1,2,6,1,2,4,1,3,0,3,1,5,1,3,8861,5,1,2,1
0,2,20,0,3,1,1,New Jersey,1,2,6,1,2,4,1,3,0,3,1,5,1,3,8861,5,1,2,1
0,1,3,5,4,4,1,New Jersey,1,2,6,1,2,4,1,3,0,3,1,5,1,3,8861,5,1,2,1
0,4,2,5,3,1,1,New Jersey,1,2,6,1,2,4,1,3,0,3,1,5,1,3,8861,5,1,2,1
1,2,0,2,3,3,1,New Jersey,1,2,6,1,2,4,1,3,0,3,1,5,1,3,8861,5,1,2,1
0,2,3,3,4,2,1,New Jersey,1,2,6,1,2,4,1,3,0,3,1,5,1,3,8861,5,1,2,1
1,4,10,2,1,4,0,New York,1,3,1,1,1,2,5,1,0,5,2,5,3,3,10031,10,0,2,1
1,3,10,1,1,1,0,New York,1,3,1,1,1,2,5,1,0,5,2,5,3,3,10031,10,0,2,1
1,3,20,5,2,3,0,New York,1,3,1,1,1,2,5,1,0,5,2,5,3,3,10031,10,0,2,1
1,3,5,2,3,2,0,New York,1,3,1,1,1,2,5,1,0,5,2,5,3,3,10031,10,0,2,1
1,2,1,20,3,2,0,New York,1,3,1,1,1,2,5,1,0,5,2,5,3,3,10031,10,0,2,1
1,1,0,5,1,3,0,New York,1,3,1,1,1,2,5,1,0,5,2,5,3,3,10031,10,0,2,1
1,3,10,3,1,2,1,New York,1,3,1,3,1,2,5,1,0,4,2,5,2,3,10128,5,2,2,1
0,4,20,10,3,1,1,New York,1,3,1,3,1,2,5,1,0,4,2,5,2,3,10128,5,2,2,1
0,3,20,20,4,1,1,New York,1,3,1,3,1,2,5,1,0,4,2,5,2,3,10128,5,2,2,1
1,3,2,0,2,4,1,New York,1,3,1,3,1,2,5,1,0,4,2,5,2,3,10128,5,2,2,1
1,4,3,5,3,3,1,New York,1,3,1,3,1,2,5,1,0,4,2,5,2,3,10128,5,2,2,1
0,1,0,5,1,3,1,New York,1,3,1,3,1,2,5,1,0,4,2,5,2,3,10128,5,2,2,1
1,2,2,3,1,3,1,New York,1,3,1,2,3,2,3,1,0,3,1,2,1,1,10940,10,4,2,1
0,4,10,20,1,1,1,New York,1,3,1,2,3,2,3,1,0,3,1,2,1,1,10940,10,4,2,1
1,1,20,2,2,4,1,New York,1,3,1,2,3,2,3,1,0,3,1,2,1,1,10940,10,4,2,1
1,1,1,0,2,3,1,New York,1,3,1,2,3,2,3,1,0,3,1,2,1,1,10940,10,4,2,1
1,2,20,2,4,2,1,New York,1,3,1,2,3,2,3,1,0,3,1,2,1,1,10940,10,4,2,1
1,1,20,3,4,1,1,New York,1,3,1,2,3,2,3,1,0,3,1,2,1,1,10940,10,4,2,1
0,4,3,3,4,2,1,New York,1,4,1,2,1,3,5,1,0,6,1,2,2,2,11213,15,2,1,1
0,2,2,3,1,3,1,New York,1,4,1,2,1,3,5,1,0,6,1,2,2,2,11213,15,2,1,1
0,1,3,10,1,1,1,New York,1,4,1,2,1,3,5,1,0,6,1,2,2,2,11213,15,2,1,1
0,3,5,2,4,1,1,New York,1,4,1,2,1,3,5,1,0,6,1,2,2,2,11213,15,2,1,1
0,2,20,10,1,4,1,New York,1,4,1,2,1,3,5,1,0,6,1,2,2,2,11213,15,2,1,1
0,3,1,3,2,3,1,New York,1,4,1,2,1,3,5,1,0,6,1,2,2,2,11213,15,2,1,1
1,3,1,1,3,2,1,New York,1,3,1,2,1,1,2,2,0,3,2,5,2,1,11214,30,0,1,1
0,4,20,1,4,3,1,New York,1,3,1,2,1,1,2,2,0,3,2,5,2,1,11214,30,0,1,1
1,3,0,10,3,1,1,New York,1,3,1,2,1,1,2,2,0,3,2,5,2,1,11214,30,0,1,1
0,1,10,10,1,3,1,New York,1,3,1,2,1,1,2,2,0,3,2,5,2,1,11214,30,0,1,1
1,1,0,3,3,4,1,New York,1,3,1,2,1,1,2,2,0,3,2,5,2,1,11214,30,0,1,1
1,4,1,0,1,1,1,New York,1,3,1,2,1,1,2,2,0,3,2,5,2,1,11214,30,0,1,1
1,4,0,0,4,3,1,New York,1,3,1,3,2,2,3,1,0,5,2,5,2,2,11238,5,1,3,1
1,1,5,3,2,4,1,New York,1,3,1,3,2,2,3,1,0,5,2,5,2,2,11238,5,1,3,1
1,1,3,10,3,1,1,New York,1,3,1,3,2,2,3,1,0,5,2,5,2,2,11238,5,1,3,1
1,4,5,3,3,1,1,New York,1,3,1,3,2,2,3,1,0,5,2,5,2,2,11238,5,1,3,1
1,2,1,10,2,2,1,New York,1,3,1,3,2,2,3,1,0,5,2,5,2,2,11238,5,1,3,1
1,4,5,10,3,2,1,New York,1,3,1,3,2,2,3,1,0,5,2,5,2,2,11238,5,1,3,1
1,3,3,2,1,2,0,New York,1,3,3,1,2,2,1,1,0,3,2,1,2,2,11355,45,2,1,1
1,4,0,10,1,3,0,New York,1,3,3,1,2,2,1,1,0,3,2,1,2,2,11355,45,2,1,1
1,3,20,10,1,2,0,New York,1,3,3,1,2,2,1,1,0,3,2,1,2,2,11355,45,2,1,1
1,2,0,3,2,1,0,New York,1,3,3,1,2,2,1,1,0,3,2,1,2,2,11355,45,2,1,1
1,1,5,2,3,4,0,New York,1,3,3,1,2,2,1,1,0,3,2,1,2,2,11355,45,2,1,1
1,2,1,20,4,4,0,New York,1,3,3,1,2,2,1,1,0,3,2,1,2,2,11355,45,2,1,1
0,3,5,20,4,1,1,New York,1,3,1,3,2,2,1,1,0,1,1,1,1,1,11373,5,2,1,1
1,3,20,5,2,3,1,New York,1,3,1,3,2,2,1,1,0,1,1,1,1,1,11373,5,2,1,1
1,4,1,20,1,4,1,New York,1,3,1,3,2,2,1,1,0,1,1,1,1,1,11373,5,2,1,1
1,4,5,1,2,2,1,New York,1,3,1,3,2,2,1,1,0,1,1,1,1,1,11373,5,2,1,1
1,2,2,2,1,1,1,New York,1,3,1,3,2,2,1,1,0,1,1,1,1,1,11373,5,2,1,1
1,2,5,2,4,3,1,New York,1,3,1,3,2,2,1,1,0,1,1,1,1,1,11373,5,2,1,1
0,2,10,1,4,3,1,New York,1,2,1,1,1,1,1,1,0,3,2,5,2,3,11420,20,0,1,1
1,4,10,2,1,2,1,New York,1,2,1,1,1,1,1,1,0,3,2,5,2,3,11420,20,0,1,1
0,2,20,3,1,1,1,New York,1,2,1,1,1,1,1,1,0,3,2,5,2,3,11420,20,0,1,1
0,3,0,2,4,4,1,New York,1,2,1,1,1,1,1,1,0,3,2,5,2,3,11420,20,0,1,1
0,2,20,0,1,4,1,New York,1,2,1,1,1,1,1,1,0,3,2,5,2,3,11420,20,0,1,1
1,4,10,2,2,2,1,New York,1,2,1,1,1,1,1,1,0,3,2,5,2,3,11420,20,0,1,1
1,1,2,0,2,3,0,New York,1,3,1,2,2,2,4,1,1,4,1,2,1,1,11434,30,2,1,1
0,3,20,20,4,1,0,New York,1,3,1,2,2,2,4,1,1,4,1,2,1,1,11434,30,2,1,1
1,3,20,2,3,4,0,New York,1,3,1,2,2,2,4,1,1,4,1,2,1,1,11434,30,2,1,1
1,3,0,0,4,2,0,New York,1,3,1,2,2,2,4,1,1,4,1,2,1,1,11434,30,2,1,1
1,3,2,10,2,2,0,New York,1,3,1,2,2,2,4,1,1,4,1,2,1,1,11434,30,2,1,1
1,2,2,2,1,1,0,New York,1,3,1,2,2,2,4,1,1,4,1,2,1,1,11434,30,2,1,1
0,2,1,3,3,4,1,New York,1,3,1,2,4,1,1,2,0,3,2,2,3,1,11501,40,2,2,1
1,4,2,10,2,4,1,New York,1,3,1,2,4,1,1,2,0,3,2,2,3,1,11501,40,2,2,1
1,3,3,0,2,1,1,New York,1,3,1,2,4,1,1,2,0,3,2,2,3,1,11501,40,2,2,1
0,2,0,20,3,2,1,New York,1,3,1,2,4,1,1,2,0,3,2,2,3,1,11501,40,2,2,1
0,2,3,10,4,3,1,New York,1,3,1,2,4,1,1,2,0,3,2,2,3,1,11501,40,2,2,1
1,1,1,1,1,2,1,New York,1,3,1,2,4,1,1,2,0,3,2,2,3,1,11501,40,2,2,1
1,1,10,2,1,1,1,New York,1,4,1,2,5,1,1,1,0,6,1,2,3,1,11772,30,3,2,1
1,3,10,3,2,4,1,New York,1,4,1,2,5,1,1,1,0,6,1,2,3,1,11772,30,3,2,1
1,4,1,1,3,4,1,New York,1,4,1,2,5,1,1,1,0,6,1,2,3,1,11772,30,3,2,1
1,3,0,1,1,2,1,New York,1,4,1,2,5,1,1,1,0,6,1,2,3,1,11772,30,3,2,1
1,4,2,2,1,3,1,New York,1,4,1,2,5,1,1,1,0,6,1,2,3,1,11772,30,3,2,1
1,3,3,0,3,1,1,New York,1,4,1,2,5,1,1,1,0,6,1,2,3,1,11772,30,3,2,1
0,4,0,3,1,2,0,New York,1,2,2,2,4,2,5,1,0,4,2,2,2,1,11801,25,2,1,1
0,1,1,2,3,3,0,New York,1,2,2,2,4,2,5,1,0,4,2,2,2,1,11801,25,2,1,1
0,1,3,1,3,2,0,New York,1,2,2,2,4,2,5,1,0,4,2,2,2,1,11801,25,2,1,1
0,4,0,10,3,4,0,New York,1,2,2,2,4,2,5,1,0,4,2,2,2,1,11801,25,2,1,1
0,3,5,3,2,1,0,New York,1,2,2,2,4,2,5,1,0,4,2,2,2,1,11801,25,2,1,1
0,3,2,1,4,3,0,New York,1,2,2,2,4,2,5,1,0,4,2,2,2,1,11801,25,2,1,1
0,3,2,0,2,4,0,New York,1,3,1,2,4,1,1,2,0,3,2,2,2,1,11950,15,1,1,1
0,4,1,10,4,1,0,New York,1,3,1,2,4,1,1,2,0,3,2,2,2,1,11950,15,1,1,1
0,2,1,10,2,2,0,New York,1,3,1,2,4,1,1,2,0,3,2,2,2,1,11950,15,1,1,1
